url_length,has_ip,subdomain_count,dot_count,hyphen_count,at_symbol,double_slash_redirecting,prefix_suffix,shortening_service,suspicious_tld,digit_count,letter_count,special_char_count,entropy,has_https,domain_age_days,has_dns_record,num_external_links,num_internal_links,has_form,num_scripts,num_iframes,has_login_form,suspicious_keywords_count,label
77,0,1,4,0,0,0,0,0,0,0,66,11,4.3670731514113275,0,-1,0,0,0,0,0,0,0,0,1
27,0,1,2,0,0,0,0,0,0,1,20,6,3.930270372293455,0,-1,1,0,0,0,0,0,0,0,0
52,0,1,4,1,0,0,1,0,0,2,40,10,4.382568083276077,1,-1,0,0,0,0,0,0,0,0,1
38,0,1,3,0,0,0,0,0,0,0,31,7,4.023471592049353,0,-1,0,0,0,0,0,0,0,0,0
77,0,1,3,0,0,0,0,0,0,25,44,8,4.703103060254539,1,-1,0,0,0,0,0,0,0,0,1
26,0,1,3,0,0,0,0,0,0,0,19,7,3.7091151984942705,1,-1,1,12,1,0,50,0,0,2,0
13,0,0,1,0,0,0,0,0,0,1,8,4,3.238901256602631,0,-1,1,0,0,1,4,0,1,3,0
61,0,1,4,0,0,0,0,0,0,1,47,13,4.561083648683627,0,-1,1,0,0,0,0,0,0,0,0
26,0,0,2,1,0,0,1,0,0,0,19,7,3.9500637564362093,1,-1,0,0,0,0,0,0,0,0,0
45,0,3,4,0,0,0,0,0,0,0,37,8,4.218870595993136,0,-1,0,0,0,0,0,0,0,0,1
47,0,1,3,0,0,0,0,0,0,0,37,10,4.351837255656769,1,-1,0,0,0,0,0,0,0,0,1
162,0,0,6,1,0,0,0,0,0,43,98,21,5.493094676663005,0,-1,1,0,0,0,0,0,0,0,1
132,0,1,3,2,0,0,0,0,0,13,107,12,5.626230365469216,1,-1,0,0,0,0,0,0,0,0,1
80,0,1,3,6,0,0,0,1,0,7,58,15,4.529749859046178,1,-1,1,140,7,1,9,0,1,4,0
24,0,0,1,0,0,0,0,0,0,3,15,6,3.7720552088742005,1,-1,0,0,0,0,0,0,0,0,0
44,0,1,3,1,0,0,1,0,0,0,35,9,4.191830766118721,1,-1,0,0,0,0,0,0,0,0,1
59,0,0,2,0,0,0,0,0,0,1,49,9,4.097893474003403,0,-1,0,0,0,0,0,0,0,0,1
22,0,1,2,0,0,0,0,0,0,1,15,6,3.538310595615005,0,-1,0,0,0,0,0,0,0,0,0
55,0,1,2,1,0,0,0,0,0,3,44,8,4.074554204780528,0,-1,1,0,0,0,0,0,0,0,1
43,0,1,2,0,0,0,0,0,0,9,26,8,4.403609674445421,1,-1,0,0,0,0,0,0,0,0,0
65,0,2,4,0,0,0,0,0,0,1,53,11,4.296906614283515,0,-1,0,0,0,0,0,0,0,0,0
59,0,1,2,0,0,0,0,0,0,23,29,7,4.719436431004371,0,-1,0,0,0,0,0,0,0,0,1
110,0,0,2,2,0,0,1,0,0,20,76,14,4.740825709504484,0,-1,0,0,0,0,0,0,0,0,1
37,0,1,2,0,0,0,0,0,0,0,29,8,4.357837824971467,1,-1,0,0,0,0,0,0,0,0,0
59,0,0,4,0,0,0,0,0,0,1,46,12,4.2597853211948165,0,-1,0,0,0,0,0,0,0,0,1
39,0,1,2,1,0,0,0,0,0,0,32,7,4.192346052629154,0,-1,1,0,0,0,0,0,0,0,0
25,0,0,2,0,0,0,0,0,0,0,19,6,3.8634651896016456,1,-1,0,0,0,0,0,0,0,0,0
28,0,0,1,0,0,0,0,0,0,0,22,6,3.9946803684089094,0,-1,0,0,0,0,0,0,0,0,1
60,0,1,3,1,0,0,0,0,0,0,49,11,4.318820387022781,0,-1,0,0,0,0,0,0,0,0,1
42,0,0,2,0,0,0,0,0,0,0,33,9,4.243158791671846,0,-1,0,0,0,0,0,0,0,0,1
29,0,0,1,1,0,0,1,0,0,0,21,8,3.853863219997788,0,-1,0,0,0,0,0,0,0,0,0
29,0,0,3,0,0,0,0,0,0,1,21,7,3.9093680639438846,1,-1,0,0,0,0,0,0,0,0,1
43,0,1,2,2,0,0,0,0,0,0,33,10,4.536388882458135,1,-1,0,0,0,0,0,0,0,0,0
43,0,1,2,0,0,0,0,0,0,0,37,6,3.856870720856423,1,-1,0,0,0,0,0,0,0,0,1
126,0,3,4,1,0,0,0,0,0,24,84,18,4.78196556036753,0,-1,1,0,0,0,0,0,0,0,1
68,0,1,3,0,0,0,0,0,0,0,59,9,4.287409488398752,0,-1,1,11,44,0,10,0,0,2,0
77,0,1,3,0,0,0,0,0,0,0,65,12,4.149812684486645,0,-1,0,0,0,0,0,0,0,0,1
42,0,1,3,3,0,0,0,0,0,3,29,10,4.246151577840245,0,-1,1,1,2658,1,14,0,0,7,0
32,0,1,2,0,0,0,0,1,0,1,26,5,4.077819531114783,0,-1,0,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,1,20,7,3.9677201004744997,1,-1,1,79,0,1,19,1,0,9,0
63,0,1,3,2,0,0,0,0,0,0,53,10,4.068472885586725,1,-1,1,0,0,0,0,0,0,0,0
30,0,0,1,1,0,0,1,0,0,0,23,7,3.9898980954642873,0,-1,0,0,0,0,0,0,0,0,1
41,0,1,2,0,0,0,0,1,0,0,36,5,4.1291488832375896,0,-1,0,0,0,0,0,0,0,0,1
82,0,1,3,0,0,0,0,0,0,5,63,14,4.925843584907627,0,-1,0,0,0,0,0,0,0,0,1
99,0,1,2,2,0,0,0,0,0,8,79,12,5.214658514541116,1,-1,0,0,0,0,0,0,0,0,1
112,0,1,3,6,0,0,0,0,0,2,92,18,4.586336500919963,0,-1,0,0,0,0,0,0,0,0,0
31,0,1,2,0,0,0,0,0,0,0,25,6,3.7843684875968617,0,-1,0,0,0,0,0,0,0,0,0
48,0,1,3,1,0,0,0,0,0,1,39,8,4.2665414066556515,0,-1,1,39,43,1,32,2,0,0,0
33,0,1,2,0,0,0,0,0,0,0,26,7,4.043801694853791,0,-1,0,0,0,0,0,0,0,0,1
28,0,0,1,0,0,0,0,1,0,0,23,5,3.896291529045928,0,-1,1,0,0,0,0,0,0,0,1
45,0,1,2,0,0,0,0,0,0,3,33,9,4.374860596185443,0,-1,1,28,0,1,21,5,0,0,1
45,0,0,1,0,0,0,0,0,0,0,40,5,3.9745047643853657,0,-1,0,0,0,0,0,0,0,0,1
22,0,1,2,0,0,0,0,0,0,0,16,6,3.503997527334848,1,-1,0,0,0,0,0,0,0,0,0
40,0,1,3,1,0,0,1,0,0,3,29,8,4.446439344671015,0,-1,0,0,0,0,0,0,0,0,1
83,0,1,2,1,0,0,0,0,0,0,70,13,4.447220217091363,1,-1,0,0,0,0,0,0,0,0,0
36,0,0,2,0,0,0,0,0,0,0,28,8,4.006749918638778,0,-1,1,0,0,0,0,0,0,0,1
80,0,1,3,0,0,0,0,0,0,6,59,15,4.541682589575967,0,-1,0,0,0,0,0,0,0,0,0
19,0,1,2,0,0,0,0,0,0,0,13,6,3.5368867237421666,1,-1,0,0,0,0,0,0,0,0,0
26,0,1,2,0,0,0,0,0,0,0,20,6,3.921029621737614,0,-1,1,4,13,1,0,0,1,6,0
50,0,1,5,1,0,0,0,0,0,0,38,12,4.04159351100563,0,-1,0,0,0,0,0,0,0,0,1
76,0,3,4,1,0,0,0,0,0,9,57,10,4.533708106371297,0,-1,0,0,0,0,0,0,0,0,1
43,0,1,2,0,0,0,0,0,0,3,31,9,4.600456033671239,1,-1,0,0,0,0,0,0,0,0,0
62,0,1,2,4,0,0,0,0,0,0,51,11,4.198260480699484,0,-1,0,0,0,0,0,0,0,0,0
35,0,1,3,0,0,0,0,0,0,0,27,8,4.050013373778755,0,-1,1,0,0,0,0,0,0,0,0
47,0,1,3,1,0,0,0,0,0,4,35,8,4.247654341779327,0,-1,0,0,0,0,0,0,0,0,0
138,0,1,2,2,0,0,0,1,0,5,115,18,5.390476088024772,0,-1,0,0,0,0,0,0,0,0,1
72,0,1,3,4,0,0,0,1,0,5,56,11,4.667413758839757,0,-1,0,0,0,0,0,0,0,0,0
69,0,3,4,0,0,0,0,0,0,8,52,9,4.484537319846122,1,-1,0,0,0,0,0,0,0,0,1
41,0,2,3,2,0,0,0,0,0,0,32,9,4.247557492317426,0,-1,1,0,0,0,0,0,0,0,1
21,0,0,1,0,0,0,0,0,0,1,15,5,3.7489948035250964,1,-1,0,0,0,0,0,0,0,0,1
30,0,1,2,0,0,0,0,1,0,0,24,6,3.923231428797621,0,-1,0,0,0,0,0,0,0,0,0
86,0,1,2,7,0,0,0,0,0,0,71,15,4.105370425462037,0,-1,0,0,0,0,0,0,0,0,0
78,0,1,2,7,0,0,0,1,0,0,64,14,4.303013995256371,1,-1,1,0,0,0,0,0,0,0,0
29,0,1,2,0,0,0,0,0,0,0,23,6,3.853863219997788,1,-1,1,303,0,0,97,0,0,0,0
49,0,1,2,0,0,0,0,0,0,0,41,8,4.254930446501112,0,-1,0,0,0,0,0,0,0,0,0
33,0,1,2,1,0,0,1,0,0,0,25,8,3.922589573641669,1,-1,0,0,0,0,0,0,0,0,0
67,0,1,3,0,0,0,0,0,0,0,58,9,4.2331041165700904,0,-1,0,0,0,0,0,0,0,0,1
96,0,1,2,1,0,0,0,1,0,14,68,14,4.5715207733441945,0,-1,1,1,1,1,23,0,0,2,0
56,0,1,3,0,0,0,0,0,0,0,44,12,4.247386235695261,0,-1,1,1,4,0,1,0,0,0,0
74,0,1,2,5,0,0,0,0,0,0,60,14,4.628806245213708,0,-1,0,0,0,0,0,0,0,0,0
27,0,1,2,1,0,0,1,0,0,0,20,7,3.9763856499911046,0,-1,1,2,2,1,12,0,0,0,0
25,0,0,1,0,0,0,0,0,0,4,16,5,4.293660689688184,1,-1,1,0,0,0,0,0,0,0,1
85,0,1,2,2,0,0,0,0,0,6,69,10,4.876488731802438,1,-1,0,0,0,0,0,0,0,0,1
83,0,1,3,2,0,0,0,0,0,7,61,15,5.049578365463254,0,-1,0,0,0,0,0,0,0,0,0
75,0,0,2,5,0,0,0,0,0,8,52,15,4.773121731966098,1,-1,1,0,0,0,0,0,0,0,0
30,0,1,2,0,0,0,0,0,0,0,24,6,4.0062389286533895,1,-1,0,0,0,0,0,0,0,0,0
37,0,1,2,0,0,0,0,1,0,0,31,6,4.022530474793987,1,-1,0,0,0,0,0,0,0,0,1
52,0,1,2,0,0,0,0,0,0,0,45,7,4.121340988555425,0,-1,0,0,0,0,0,0,0,0,0
319,0,1,4,8,0,0,0,0,0,113,162,44,5.135101329866863,1,-1,1,0,0,0,3,0,0,0,1
77,0,1,2,5,0,0,0,0,0,0,65,12,4.311779809188084,1,-1,1,0,0,0,1,0,0,0,0
87,0,1,2,0,0,0,0,0,0,0,71,16,4.648058692188715,0,-1,1,0,6,1,34,0,0,1,0
126,0,3,4,1,0,0,0,0,0,17,90,19,4.739523322823045,1,-1,0,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,1,0,0,27,6,3.998050937146914,0,-1,0,0,0,0,0,0,0,0,1
64,0,1,3,3,0,0,1,0,0,6,46,12,4.327569336880353,0,-1,1,12,0,0,3,0,0,1,0
68,0,1,2,4,0,0,0,0,0,19,37,12,4.565404666450817,0,-1,0,0,0,0,0,0,0,0,1
41,0,1,2,0,0,0,0,0,0,0,35,6,4.073913212347579,1,-1,0,0,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,0,0,0,22,6,3.940759832540089,0,-1,0,0,0,0,0,0,0,0,1
17,0,1,2,0,0,0,0,0,0,0,12,5,3.4992275471326932,0,-1,0,0,0,0,0,0,0,0,1
45,0,1,2,1,0,0,0,1,0,0,38,7,4.160383163865372,0,-1,0,0,0,0,0,0,0,0,1
50,0,1,2,0,0,0,0,0,0,0,41,9,4.276565630242718,1,-1,1,0,0,0,0,0,0,0,0
52,0,1,2,1,0,0,0,1,0,6,37,9,4.155464786840373,1,-1,0,0,0,0,0,0,0,0,0
33,0,0,2,0,0,0,0,0,0,0,28,5,4.028946391954607,0,-1,0,0,0,0,0,0,0,0,0
39,0,0,2,1,0,0,1,0,0,0,30,9,3.994004065616087,0,-1,0,0,0,0,0,0,0,0,1
50,0,3,4,0,0,0,0,0,0,0,42,8,4.229275070710713,0,-1,1,0,0,0,0,0,0,0,1
32,0,1,2,0,0,0,0,0,0,0,25,7,3.890319531114783,0,-1,0,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,0,0,2,23,6,4.147114052043201,0,-1,1,0,0,0,0,0,0,0,0
72,0,1,3,0,0,0,0,0,0,0,63,9,4.376736163097807,0,-1,0,0,0,0,0,0,0,0,1
35,0,1,2,0,0,0,0,0,0,4,26,5,4.272140159802108,1,-1,1,0,0,0,0,0,0,0,1
113,0,1,2,13,0,0,0,0,0,9,85,19,4.430382187281413,0,-1,0,0,0,0,0,0,0,0,0
39,0,1,2,1,0,0,0,0,0,0,31,8,4.089781950065051,0,-1,0,0,0,0,0,0,0,0,0
38,0,1,2,0,0,0,0,0,0,0,32,6,4.0761031709967215,0,-1,0,0,0,0,0,0,0,0,0
38,0,0,2,0,0,0,0,1,0,3,28,7,4.0605744745287495,1,-1,0,0,0,0,0,0,0,0,1
27,0,1,3,0,0,0,0,0,0,0,20,7,3.7541634277688813,1,-1,1,9,149,1,8,0,1,4,0
52,0,0,2,0,0,0,0,0,0,2,40,10,4.187535209236147,0,-1,1,0,0,0,0,0,0,0,1
32,0,1,2,1,0,0,1,0,0,0,23,9,3.3255059710789405,0,-1,0,0,0,0,0,0,0,0,1
256,0,0,2,4,0,0,0,0,0,167,73,16,4.039226436331809,1,-1,0,0,0,0,0,0,0,0,1
72,0,1,3,1,0,0,0,1,0,0,61,11,4.4064821276822,1,-1,0,0,0,0,0,0,0,0,0
74,0,1,2,14,0,0,0,0,0,5,48,21,4.1574492257263715,0,-1,0,0,0,0,0,0,0,0,0
44,0,1,2,0,0,0,0,1,0,0,35,9,4.036040925839781,1,-1,0,0,0,0,0,0,0,0,0
77,0,0,1,0,0,0,0,0,0,25,45,7,4.6615940555458435,0,-1,0,0,0,0,0,0,0,0,1
53,0,1,2,0,0,0,0,0,0,2,41,10,4.289451945930604,0,-1,0,0,0,0,0,0,0,0,0
51,0,1,2,0,0,0,0,0,0,0,42,9,4.115054323045603,1,-1,0,0,0,0,0,0,0,0,0
23,0,1,2,0,0,0,0,0,0,0,17,6,3.708132064658602,0,-1,1,5,50,1,44,1,0,1,0
92,0,1,3,0,0,0,0,0,0,4,74,14,4.925804146712547,1,-1,0,0,0,0,0,0,0,0,0
127,0,1,3,4,0,0,0,0,0,42,70,15,4.839362492610803,1,-1,0,0,0,0,0,0,0,0,1
208,0,1,6,2,0,0,0,0,0,85,98,25,4.857493222342761,1,-1,1,0,0,0,0,0,0,0,1
51,0,0,2,1,0,0,0,0,0,0,42,9,4.145984725658471,0,-1,0,0,0,0,0,0,0,0,1
77,0,1,4,1,0,0,0,0,0,1,63,13,4.227155698218787,0,-1,0,0,0,0,0,0,0,0,1
64,0,1,2,1,0,0,0,0,0,8,44,12,4.646418898701708,1,-1,0,0,0,0,0,0,0,0,1
181,0,0,3,1,1,0,0,1,0,23,137,21,4.950994740393933,0,-1,0,0,0,0,0,0,0,0,1
61,0,2,4,0,0,0,0,0,0,9,43,9,4.504610805436804,0,-1,0,0,0,0,0,0,0,0,1
53,0,2,3,0,0,0,0,0,0,0,46,7,4.178128652913809,0,-1,0,0,0,0,0,0,0,0,1
52,0,1,2,0,0,0,0,0,0,1,45,6,4.296714363147036,0,-1,0,0,0,0,0,0,0,0,1
89,0,1,3,1,0,0,0,0,0,1,74,14,4.416760825930196,0,-1,0,0,0,0,0,0,0,0,1
23,0,0,1,0,0,0,0,0,0,1,17,5,3.725104217943958,1,-1,1,4,2,1,10,0,0,0,0
26,0,1,2,0,0,0,0,0,0,0,20,6,3.921029621737614,1,-1,0,0,0,0,0,0,0,0,0
46,0,1,2,1,0,0,1,0,0,0,38,8,4.300417118959396,1,-1,0,0,0,0,0,0,0,0,0
52,0,1,2,1,0,0,0,0,0,10,33,9,4.426616045880948,0,-1,0,0,0,0,0,0,0,0,1
19,0,0,1,0,0,0,0,0,0,0,15,4,3.826874881864636,0,-1,0,0,0,0,0,0,0,0,0
31,0,1,2,0,0,0,0,0,0,0,25,6,4.082597923010943,1,-1,1,0,0,0,0,0,0,0,0
22,0,0,2,0,0,0,0,0,0,0,16,6,3.6069367321753205,0,-1,1,0,0,0,18,1,0,0,0
44,0,1,3,1,0,0,0,0,0,2,33,9,4.3736489479369025,0,-1,1,0,0,0,4,0,0,0,0
28,0,1,2,0,0,0,0,0,0,0,22,6,3.8423709931771084,0,-1,0,0,0,0,0,0,0,0,0
55,0,1,3,0,0,0,0,0,0,4,42,9,4.301649204701856,0,-1,0,0,0,0,0,0,0,0,1
73,0,0,1,1,0,0,0,0,0,25,40,8,4.773958169341782,0,-1,1,3,0,0,1,0,0,0,1
42,0,1,3,1,0,0,0,0,0,0,34,8,4.2072117677593,0,-1,0,0,0,0,0,0,0,0,0
132,0,1,3,0,0,0,0,0,0,4,118,10,5.370396226695163,1,-1,0,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,1,0,1,25,5,3.9101792788836396,0,-1,1,6,0,1,7,0,0,0,1
40,0,1,2,0,0,0,0,0,0,0,33,7,4.453055907333275,1,-1,0,0,0,0,0,0,0,0,0
52,0,1,3,0,0,0,0,0,0,0,42,10,4.105522468726717,1,-1,0,0,0,0,0,0,0,0,0
13,0,0,1,0,0,0,0,0,0,0,9,4,3.085055102756477,0,-1,0,0,0,0,0,0,0,0,0
89,0,1,2,1,0,0,0,0,0,0,74,15,4.3445350405417695,0,-1,1,0,0,0,0,0,0,0,1
128,0,3,4,1,0,0,0,0,0,24,85,19,4.836412919375524,1,-1,1,0,0,0,0,0,0,0,1
42,0,0,2,0,0,0,0,1,0,0,34,8,4.39293245965883,0,-1,0,0,0,0,0,0,0,0,1
43,0,1,2,1,0,0,0,0,0,0,34,9,4.027684161971456,1,-1,1,0,0,0,0,0,0,0,0
22,0,0,1,0,0,0,0,1,0,4,13,5,4.027169118440616,1,-1,1,3,0,0,0,0,0,0,1
49,0,1,3,0,0,0,0,0,0,4,38,7,4.030041670814299,0,-1,0,0,0,0,0,0,0,0,1
76,0,3,5,0,0,0,0,0,0,1,64,11,4.460236936299272,1,-1,0,0,0,0,0,0,0,0,1
27,0,1,2,0,0,0,0,0,0,0,21,6,3.810081020521731,0,-1,0,0,0,0,0,0,0,0,1
40,0,1,2,0,0,0,0,0,0,0,34,6,3.9464393446710146,0,-1,1,45,38,1,21,1,0,3,0
40,0,1,2,2,0,0,0,0,0,1,30,9,4.106198332810094,1,-1,0,0,0,0,0,0,0,0,1
162,0,1,4,7,1,0,0,0,0,62,79,21,4.934089917456201,0,-1,0,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,0,0,0,25,8,3.7983512260625827,0,-1,0,0,0,0,0,0,0,0,1
38,0,1,2,0,0,0,0,0,0,0,32,6,4.0407090139455,1,-1,1,15,108,1,27,1,0,2,0
97,0,1,2,5,0,0,0,0,0,0,84,13,4.060959378687693,1,-1,0,0,0,0,0,0,0,0,0
48,0,1,2,0,0,0,0,0,0,0,39,9,4.478308011580246,1,-1,1,0,0,0,0,0,0,0,0
35,0,1,2,0,0,0,0,0,0,0,29,6,4.050013373778755,0,-1,0,0,0,0,0,0,0,0,0
28,0,2,3,0,0,0,0,0,0,4,17,7,3.8423709931771093,0,-1,0,0,0,0,0,0,0,0,1
56,0,1,2,5,0,0,0,0,0,6,39,11,4.472907494321881,1,-1,0,0,0,0,0,0,0,0,0
44,0,1,2,0,0,0,0,0,0,0,38,6,4.13809149392326,0,-1,0,0,0,0,0,0,0,0,0
77,0,1,3,2,0,0,0,0,0,2,61,14,4.341398964220473,0,-1,0,0,0,0,0,0,0,0,1
128,0,1,5,1,1,0,0,0,0,0,109,19,4.537759425654687,0,-1,0,0,0,0,0,0,0,0,1
62,0,1,2,3,0,0,1,0,0,0,52,10,4.279220964710031,0,-1,0,0,0,0,0,0,0,0,1
97,0,1,5,0,1,0,0,0,0,0,81,16,4.4598097263261165,1,-1,1,0,0,0,0,0,0,0,1
51,0,1,3,0,0,0,0,0,0,3,41,7,4.431558429909844,1,-1,0,0,0,0,0,0,0,0,1
67,0,1,2,2,0,0,0,0,0,0,56,11,4.1631047742433305,1,-1,1,4,2,1,12,0,0,2,0
50,0,1,3,0,0,0,0,0,0,0,41,9,3.9897917016899704,1,-1,0,0,0,0,0,0,0,0,0
125,0,3,4,1,0,0,0,0,0,16,91,18,4.750665206763321,1,-1,0,0,0,0,0,0,0,0,1
87,0,0,1,8,0,0,0,0,0,5,68,14,4.341944503157114,1,-1,0,0,0,0,0,0,0,0,0
53,0,1,3,1,0,0,0,0,0,0,44,9,4.063036851590982,0,-1,1,171,0,0,20,1,0,0,0
49,0,1,4,0,0,0,0,0,0,1,38,10,4.132481466909276,0,-1,0,0,0,0,0,0,0,0,0
105,0,1,2,1,0,0,0,1,0,10,81,14,5.243183761429186,1,-1,1,0,0,1,34,0,0,0,1
49,0,0,1,0,0,0,0,0,0,0,44,5,3.7405813967317942,0,-1,1,0,0,0,0,0,0,0,1
57,0,1,2,3,0,0,0,0,0,0,47,10,4.376859865749109,0,-1,0,0,0,0,0,0,0,0,0
40,0,1,2,0,0,0,0,1,0,1,34,5,4.008694969562842,0,-1,1,6,0,1,7,0,0,0,1
44,0,1,3,0,0,0,0,0,0,0,37,7,4.265583322887732,1,-1,0,0,0,0,0,0,0,0,1
37,0,0,3,0,0,0,0,0,0,0,29,8,3.9288026092707296,0,-1,0,0,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,0,0,0,22,6,3.923251796980337,0,-1,0,0,0,0,0,0,0,0,0
78,0,0,2,1,0,0,0,0,0,0,68,10,4.1863922904918445,0,-1,0,0,0,0,0,0,0,0,1
70,0,1,2,1,0,0,0,0,0,5,54,11,4.985867302411999,1,-1,0,0,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,0,18,6,3.8239348962840563,1,-1,0,0,0,0,0,0,0,0,0
74,0,2,3,2,0,0,0,0,0,6,57,11,4.555699359616179,0,-1,0,0,0,0,0,0,0,0,1
73,0,1,2,4,0,0,0,0,0,8,50,15,4.559773621076031,1,-1,0,0,0,0,0,0,0,0,0
260,0,1,2,1,0,0,0,0,0,31,221,8,5.582472279263884,1,-1,0,0,0,0,0,0,0,0,1
75,0,2,3,2,0,0,0,0,0,6,57,12,4.575652864904122,0,-1,0,0,0,0,0,0,0,0,1
68,0,1,2,0,0,0,0,0,0,18,43,7,4.598369003512378,1,-1,0,0,0,0,0,0,0,0,1
34,0,1,2,0,0,0,0,1,0,0,28,6,3.9032080616476805,1,-1,0,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0,22,6,3.91379956460568,1,-1,0,0,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,0,0,0,22,6,3.842370993177109,1,-1,0,0,0,0,0,0,0,0,0
55,0,1,2,2,0,0,0,0,0,0,45,10,4.235258578258161,0,-1,0,0,0,0,0,0,0,0,0
74,0,0,2,5,0,0,1,0,0,0,62,12,4.239312150198939,0,-1,1,0,0,0,0,0,0,0,0
43,0,1,2,2,0,0,0,1,0,2,33,8,4.280120277605719,1,-1,0,0,0,0,0,0,0,0,0
63,0,0,2,0,0,0,0,0,0,4,50,9,4.721826210328475,0,-1,1,0,0,0,0,0,0,0,1
50,0,1,2,3,0,0,0,0,0,0,40,10,4.288367439558378,1,-1,0,0,0,0,0,0,0,0,0
89,0,1,3,2,0,0,0,0,0,0,74,15,4.231659168789791,0,-1,0,0,0,0,0,0,0,0,0
104,0,0,3,1,1,0,0,0,0,0,86,18,4.4724305326129,0,-1,0,0,0,0,0,0,0,0,1
81,0,1,4,0,0,0,0,0,0,7,59,15,4.469514053209206,0,-1,0,0,0,0,0,0,0,0,0
78,0,1,3,0,0,0,0,0,0,3,62,13,4.804633553652409,0,-1,1,1,0,0,1,1,0,0,1
81,0,1,2,0,0,0,0,0,0,17,56,8,4.787200393096254,0,-1,0,0,0,0,0,0,0,0,1
81,0,1,4,0,1,0,0,0,0,4,64,13,4.556891479120283,1,-1,0,0,0,0,0,0,0,0,1
55,0,1,3,1,0,0,0,1,0,0,45,10,4.236019377893914,1,-1,0,0,0,0,0,0,0,0,1
23,0,1,2,1,0,0,0,0,0,0,17,6,3.9690016298759936,0,-1,1,4,0,0,8,0,0,0,0
46,0,1,3,0,0,0,0,0,0,0,38,8,4.033794020992214,0,-1,0,0,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,0,18,6,3.7201755214643453,1,-1,1,11,83,1,78,1,0,1,0
128,0,9,10,0,0,0,0,0,0,7,107,14,4.568664968892781,0,-1,1,0,0,0,0,0,0,0,1
60,0,1,2,6,0,0,0,0,0,0,48,12,4.317155962520949,1,-1,0,0,0,0,0,0,0,0,0
98,0,1,4,1,0,0,0,0,0,3,82,13,4.940941671672881,1,-1,1,0,0,0,0,0,0,0,1
149,0,1,2,4,0,0,0,0,0,39,61,49,3.849194506334443,0,-1,0,0,0,0,0,0,0,0,0
68,0,3,4,0,0,0,0,0,0,11,48,9,4.552115370751692,0,-1,1,0,0,0,0,0,0,0,1
35,0,1,2,0,0,0,0,0,0,0,29,6,4.028445159431229,0,-1,0,0,0,0,0,0,0,0,1
66,0,1,3,1,0,0,0,0,0,2,53,11,4.354651036439185,0,-1,1,0,0,0,0,0,0,0,0
25,0,1,2,0,0,0,0,0,0,0,19,6,3.7532696895151076,0,-1,0,0,0,0,0,0,0,0,0
58,0,1,2,4,0,0,0,0,0,7,41,10,4.385841719519742,1,-1,1,0,0,0,0,0,0,0,0
77,0,0,2,2,0,0,0,0,0,3,60,14,4.262633619203972,0,-1,0,0,0,0,0,0,0,0,1
46,0,1,2,0,0,0,0,0,0,0,38,8,3.7871640651672913,0,-1,0,0,0,0,0,0,0,0,1
59,0,1,3,0,0,0,0,0,0,0,48,11,4.4098658800469055,1,-1,0,0,0,0,0,0,0,0,0
54,0,0,2,2,0,0,0,0,0,0,46,8,4.233795548692774,0,-1,1,36,22,1,3,2,0,98,0
49,0,1,3,0,0,0,0,0,0,2,38,9,4.117075599518184,0,-1,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,0,0,0,12,5,3.572469458770136,0,-1,0,0,0,0,0,0,0,0,0
61,0,3,4,3,0,0,0,1,0,0,50,11,4.189117157931288,0,-1,0,0,0,0,0,0,0,0,1
40,0,1,3,0,0,0,0,1,0,0,33,7,3.9495817701478346,0,-1,1,11,1111,1,58,1,0,2,0
39,0,1,2,1,0,0,0,0,0,0,32,7,4.1949067057088945,1,-1,0,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,0,0,0,25,6,4.0667842134731025,1,-1,0,0,0,0,0,0,0,0,0
48,0,1,2,0,0,0,0,0,0,0,39,9,4.097794209361695,1,-1,0,0,0,0,0,0,0,0,1
47,0,1,3,0,0,0,0,0,0,3,37,7,4.184298894360445,0,-1,0,0,0,0,0,0,0,0,1
115,0,1,2,2,0,0,0,0,0,11,88,16,4.5843477413232225,0,-1,0,0,0,0,0,0,0,0,1
21,0,1,2,0,0,0,0,0,0,0,15,6,3.4273334938982645,1,-1,0,0,0,0,0,0,0,0,0
73,0,0,1,1,0,0,1,0,0,0,60,13,3.963013034646754,0,-1,0,0,0,0,0,0,0,0,1
25,0,1,2,1,0,0,1,0,0,0,18,7,4.023465189601646,1,-1,0,0,0,0,0,0,0,0,0
36,0,1,2,0,0,0,0,0,0,0,29,7,3.926733681937771,1,-1,0,0,0,0,0,0,0,0,0
45,0,0,1,0,0,1,0,0,0,6,29,10,4.400310530134925,0,-1,1,0,0,0,0,0,0,0,1
