url_length,has_ip,subdomain_count,dot_count,hyphen_count,at_symbol,double_slash_redirecting,prefix_suffix,shortening_service,suspicious_tld,digit_count,letter_count,special_char_count,entropy,has_https,domain_age_days,has_dns_record,num_external_links,num_internal_links,has_form,num_scripts,num_iframes,has_login_form,suspicious_keywords_count,label
263,0,12,14,1,0,0,0,0,0,34,200,29,5.345567892628931,0,-1,1,0,0,0,0,0,0,0,1
22,0,0,1,0,0,0,0,1,0,4,13,5,3.936260027531526,1,-1,1,0,0,0,0,0,0,0,1
89,0,0,3,0,0,0,0,0,0,1,73,15,4.456589015909593,0,-1,0,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0,22,6,3.9407598325400897,1,-1,1,0,0,0,0,0,0,0,0
49,0,1,3,0,0,0,0,0,0,1,41,7,4.050848813848051,0,-1,1,25,19,1,26,1,0,0,0
45,0,3,4,2,0,0,0,1,0,3,32,10,4.266977196801592,1,-1,1,0,0,0,0,0,0,0,1
30,0,1,2,0,0,0,0,0,0,0,24,6,3.7898980954642876,0,-1,1,42,0,1,44,5,1,1,1
54,0,0,2,1,0,0,0,0,0,0,45,9,4.120835077024071,0,-1,1,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,0,24,5,3.909368063943885,0,-1,0,0,0,0,0,0,0,0,0
86,0,0,3,1,1,0,0,0,0,0,72,14,4.421954042031814,0,-1,1,0,0,0,0,0,0,0,1
26,0,1,2,0,0,0,0,0,0,2,18,6,3.9500637564362093,0,-1,0,0,0,0,0,0,0,0,1
83,0,1,2,0,0,0,0,0,0,9,62,12,4.724041618371038,1,-1,1,0,0,0,0,0,0,0,0
49,0,0,2,1,0,0,1,0,0,0,42,7,4.111674323875523,1,-1,0,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,0,0,7,19,7,4.369707376737533,0,-1,1,0,0,0,0,0,0,0,0
40,0,1,2,0,0,0,0,0,0,0,33,7,4.103055907333275,0,-1,1,37,3,1,29,1,0,1,0
56,0,1,2,3,0,0,0,0,0,0,45,11,4.307117985122874,0,-1,1,7,19,1,23,0,0,0,0
27,0,1,2,0,0,0,0,0,0,0,21,6,3.676390632579627,1,-1,1,21,0,1,108,1,0,0,0
70,0,1,3,4,0,0,1,1,0,0,59,11,4.328035839952227,0,-1,1,10,18,1,20,0,0,0,0
128,0,9,10,0,0,0,0,0,0,7,107,14,4.568664968892781,0,-1,1,0,0,0,0,0,0,0,1
25,0,0,1,0,0,0,0,0,0,3,17,5,4.213660689688184,0,-1,1,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,0,0,0,26,7,4.051821770808045,1,-1,1,0,0,0,83,0,0,0,0
52,0,1,2,1,0,0,0,0,0,0,44,8,4.1738228338092815,1,-1,1,21,54,1,15,0,0,1,0
31,0,1,2,0,0,0,0,0,0,0,25,6,3.7356660681024443,1,-1,1,7,0,1,41,1,0,34,0
41,0,1,2,0,0,0,0,1,0,4,31,6,4.226709858847345,1,-1,1,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,0,0,0,27,6,4.104407755459851,1,-1,1,1,0,1,41,0,0,1,0
32,0,0,1,1,0,0,1,0,0,0,26,6,4.108458593344349,1,-1,0,0,0,0,0,0,0,0,1
66,0,1,3,1,0,0,0,0,0,2,53,11,4.354651036439185,0,-1,1,0,0,0,0,0,0,0,0
85,0,1,2,7,0,0,0,0,0,8,60,17,4.471707885254594,1,-1,1,16,31,1,12,0,0,14,0
52,0,1,2,0,0,0,0,0,0,0,44,8,4.2892074491938965,1,-1,1,0,0,0,0,0,0,0,0
109,0,1,3,8,0,0,0,0,0,6,87,16,4.5567271604833275,1,-1,1,0,0,0,0,0,0,0,0
84,0,0,1,6,0,0,0,0,0,0,72,12,4.145610244817931,0,-1,1,0,0,0,0,0,0,0,0
110,0,1,2,1,0,0,0,0,0,14,85,11,5.290184432621492,1,-1,1,4,0,1,6,0,1,3,1
171,0,0,2,1,0,0,0,0,0,52,102,17,4.967635066856988,0,-1,1,0,0,0,0,0,0,0,1
17,0,0,1,0,0,0,0,0,0,0,12,5,3.2483650467509038,0,-1,0,0,0,0,0,0,0,0,0
19,0,0,1,0,0,0,0,0,0,0,15,4,3.2608281712244547,0,-1,1,0,1,0,0,0,0,1,0
98,1,0,4,0,0,0,0,0,0,28,54,16,4.642785743623148,0,-1,0,0,0,0,0,0,0,0,1
32,0,1,2,0,0,0,0,0,0,0,26,6,3.819548827786958,0,-1,1,0,0,0,0,0,0,0,1
28,0,1,3,0,0,0,0,0,0,0,22,6,3.9677201004744993,1,-1,1,0,0,0,0,0,0,0,0
64,0,1,3,0,0,0,0,0,0,2,51,11,4.386587797403417,0,-1,1,1,0,0,1,1,0,0,1
40,0,1,2,0,0,0,0,0,0,0,33,7,3.993942707918268,1,-1,1,0,0,0,0,0,0,0,0
132,0,1,2,1,0,0,0,1,0,15,102,15,5.363010150437366,1,-1,1,0,0,1,34,0,0,0,1
124,0,1,2,2,0,0,0,1,0,6,98,20,5.159250716031775,1,-1,1,0,0,1,34,0,0,0,1
51,0,0,2,0,0,0,0,0,0,0,42,9,3.944210332414287,0,-1,1,0,0,0,0,0,0,0,1
141,0,1,2,0,0,0,0,0,0,41,91,9,5.214059842598247,1,-1,1,0,0,0,0,0,0,0,1
126,0,3,4,1,0,0,0,0,0,16,92,18,4.753007758905342,0,-1,1,0,0,0,0,0,0,0,1
21,0,0,2,0,0,0,0,0,0,0,16,5,3.6537567082870006,0,-1,1,2,13,0,27,0,0,1,0
53,0,1,2,0,0,0,0,0,0,2,40,11,4.343315209558403,0,-1,1,0,0,0,4,0,0,0,0
27,0,1,2,0,0,0,0,0,0,0,21,6,3.8282375018429557,1,-1,1,33,42,1,33,0,0,4,0
76,0,0,2,0,0,0,0,0,0,21,46,9,4.6518719220469045,0,-1,0,0,0,0,0,0,0,0,1
79,0,1,2,6,0,0,0,0,0,0,66,13,4.233339134852567,0,-1,1,21,0,0,33,1,0,0,0
77,0,0,1,0,0,0,0,0,0,16,54,7,4.58098832806082,0,-1,1,0,0,0,0,0,0,0,1
35,0,1,2,0,0,0,0,0,0,0,27,8,3.8401568604088587,1,-1,1,3,451,1,15,1,1,4,0
56,0,1,3,2,0,0,0,0,0,0,47,9,4.29583344144878,1,-1,1,0,0,1,24,0,0,0,0
49,0,1,3,0,0,0,0,0,0,4,36,9,4.123004049629476,0,-1,1,0,0,0,0,0,0,0,0
41,0,1,2,0,0,0,0,0,0,0,34,7,4.122693700152457,0,-1,1,2,285,1,10,1,0,1,0
84,0,0,2,0,0,0,0,0,0,23,51,10,4.769545221842161,0,-1,1,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,0,23,6,3.909368063943885,1,-1,1,18,9,1,8,1,0,3,0
21,0,1,2,0,0,0,0,0,0,0,15,6,3.5585186130489057,1,-1,1,0,0,0,0,0,0,0,0
35,0,1,3,0,0,0,0,0,0,0,27,8,4.050013373778755,0,-1,1,0,0,0,0,0,0,0,0
28,0,1,2,2,0,0,1,0,0,0,20,8,3.7979026896829478,1,-1,1,0,116,1,49,0,0,0,0
97,0,1,5,0,1,0,0,0,0,0,81,16,4.4598097263261165,1,-1,1,0,0,0,0,0,0,0,1
36,0,0,1,0,0,0,0,1,0,0,30,6,3.7845276964165557,0,-1,0,0,0,0,0,0,0,0,1
63,0,1,3,2,0,0,0,0,0,0,53,10,4.068472885586725,1,-1,1,0,0,0,0,0,0,0,0
24,0,0,2,0,0,0,0,0,0,0,19,5,3.9182958340544896,0,-1,1,0,0,0,0,0,0,0,0
40,0,1,2,0,0,0,0,1,0,1,34,5,4.008694969562842,0,-1,1,6,0,1,7,0,0,0,1
85,0,0,2,1,0,0,0,0,0,0,71,14,4.247948473388077,0,-1,1,0,0,0,0,0,0,0,1
56,0,3,5,2,0,0,0,1,0,6,39,11,4.581833663430985,0,-1,1,0,0,0,0,0,0,0,1
49,0,0,2,0,0,0,0,0,0,0,40,9,4.107598182238386,0,-1,0,0,0,0,0,0,0,0,1
23,0,0,1,0,0,0,0,0,0,0,18,5,3.588354347173234,1,-1,0,0,0,0,0,0,0,0,1
64,0,0,2,1,0,0,0,0,0,0,53,11,4.371018072054204,1,-1,0,0,0,0,0,0,0,0,1
46,0,1,3,1,0,0,0,0,0,2,33,11,4.398030705821853,1,-1,1,0,0,0,0,0,0,0,1
36,0,0,2,0,0,0,0,0,0,0,28,8,4.006749918638778,0,-1,1,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,2,22,5,4.1162646156680225,0,-1,1,0,0,0,0,0,0,0,0
55,0,1,2,1,0,0,0,0,0,3,44,8,4.074554204780528,0,-1,1,0,0,0,0,0,0,0,1
45,0,1,2,0,0,0,0,0,0,0,38,7,4.136437130558764,0,-1,1,23,19,1,12,0,0,0,0
33,0,1,2,0,0,0,0,0,0,0,27,6,4.006071013101169,0,-1,1,21,0,0,21,0,0,0,0
231,0,0,3,1,0,0,0,0,0,92,119,20,4.834476378718605,1,-1,0,0,0,0,0,0,0,0,1
30,0,1,2,0,0,0,0,0,0,0,24,6,3.7362434129830606,1,-1,0,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,0,0,0,25,6,3.8245334068819106,0,-1,1,30,6,1,12,1,0,0,0
27,0,1,2,1,0,0,1,0,0,0,20,7,3.763965742824082,1,-1,1,5,38,1,4,0,0,0,0
81,0,1,2,0,0,0,0,0,0,21,52,8,4.811891751120947,0,-1,1,0,0,0,0,0,0,0,1
58,0,1,2,4,0,0,0,0,0,7,41,10,4.385841719519742,1,-1,1,0,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,1,0,0,22,6,3.9677201004744993,1,-1,1,7,35,1,17,0,0,0,0
25,0,1,2,0,0,0,0,0,0,0,19,6,3.589275070710713,1,-1,1,20,0,1,25,3,0,2,0
87,0,0,5,0,0,0,0,0,0,2,72,13,4.443539222022284,0,-1,0,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0,22,6,3.940759832540089,1,-1,1,1,0,0,21,0,0,0,0
133,0,1,2,12,0,0,0,0,0,8,102,23,4.584145045631968,1,-1,1,0,0,0,0,0,0,0,0
26,0,1,3,0,0,0,0,0,0,0,19,7,3.891995487039019,1,-1,1,20,30,1,54,1,0,12,0
36,0,0,1,0,0,0,0,0,0,0,28,8,3.800919098243859,0,-1,1,0,0,0,0,0,0,0,1
29,0,0,1,0,0,0,0,0,0,0,24,5,4.1162646156680225,1,-1,0,0,0,0,0,0,0,0,1
37,0,1,2,1,0,0,0,1,0,0,30,7,3.925405392539033,1,-1,1,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,0,0,0,27,6,3.937444876540854,1,-1,1,2,0,1,11,0,0,6,0
47,0,1,2,4,0,0,0,0,0,0,37,10,4.280667511657909,0,-1,1,29,10,1,144,1,0,25,0
26,0,1,2,0,0,0,0,0,0,3,17,6,3.9500637564362093,1,-1,1,34,165,1,9,0,1,21,0
93,0,1,5,1,1,0,1,0,0,2,74,17,4.58473005379406,0,-1,1,0,0,0,0,0,0,0,1
44,0,3,4,0,0,0,0,0,0,0,35,9,4.226143834398879,0,-1,1,1,0,1,3,0,0,0,0
34,0,1,2,0,0,0,0,0,0,0,28,6,3.939829017466402,0,-1,1,0,0,0,0,0,0,0,1
63,0,1,2,5,0,0,0,0,0,0,51,12,4.266984590772068,0,-1,1,96,1,1,57,0,0,3,0
56,0,3,5,2,0,0,0,1,0,9,36,11,4.496924958035209,1,-1,1,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,1,0,3,20,5,3.8518232255517666,1,-1,1,0,0,0,0,0,0,0,1
51,0,1,3,4,0,0,1,1,0,0,40,11,4.140288763786837,0,-1,1,11,45,0,20,2,0,1,0
50,0,0,3,0,0,0,0,0,0,3,39,8,4.0880471909383065,0,-1,1,54,0,1,17,1,0,13,1
70,0,1,3,1,0,0,0,0,0,6,53,11,4.421213196192992,0,-1,1,2,26,1,34,0,0,3,0
41,0,1,2,0,0,0,0,0,0,2,29,10,4.326706577630512,0,-1,1,25,27,0,6,0,0,0,0
74,0,1,2,4,0,0,0,0,0,7,56,11,4.355959912979334,0,-1,1,0,0,0,0,0,0,0,0
26,0,1,2,0,0,0,0,0,0,0,20,6,3.9500637564362093,1,-1,1,47,0,1,25,2,0,2,0
114,0,1,3,10,0,0,0,0,0,6,89,19,4.432229685845145,1,-1,1,25,2,1,29,0,0,5,0
49,0,0,1,1,0,0,0,0,0,0,42,7,4.027476425527099,0,-1,1,0,0,0,0,0,0,0,1
26,0,1,2,0,0,0,0,0,0,0,20,6,3.8150724101159423,1,-1,1,6,1,1,43,0,0,0,0
42,0,1,2,1,0,0,0,0,0,0,33,9,4.127569435189147,1,-1,1,10,519,1,16,0,0,9,0
28,0,0,1,0,0,0,0,0,0,0,23,5,3.869331261111518,1,-1,1,12,187,1,93,3,0,0,0
29,0,1,2,0,0,0,0,0,0,0,23,6,3.9952378913808873,1,-1,0,13,0,1,20,1,0,1,0
32,0,1,2,0,0,0,0,0,0,0,25,7,3.8042292966721747,0,-1,1,0,0,0,0,0,0,0,0
34,0,1,2,1,0,0,0,0,0,1,26,7,4.175123135113461,1,-1,1,0,0,0,0,0,0,0,1
51,0,1,2,1,0,0,1,0,0,0,39,12,4.398038705506969,0,-1,0,0,0,0,0,0,0,0,1
78,0,1,2,7,0,0,0,1,0,0,64,14,4.303013995256371,1,-1,1,0,0,0,0,0,0,0,0
43,0,3,4,0,0,0,0,0,0,0,35,8,4.0078061858720755,0,-1,0,0,0,0,0,0,0,0,1
154,0,1,2,1,0,0,0,1,0,14,117,23,5.289677755803848,1,-1,1,0,0,0,0,0,0,0,1
35,0,1,3,0,0,0,0,0,0,0,28,7,3.971302302288371,1,-1,1,12,2,1,51,0,0,0,0
54,0,1,3,1,0,0,0,0,0,0,46,8,3.9489052156325104,0,-1,1,0,0,0,8,0,0,0,0
35,0,1,2,0,0,0,0,0,0,0,29,6,4.047160074632759,0,-1,0,0,0,0,0,0,0,0,0
25,0,0,1,0,0,0,0,0,0,0,20,5,3.8332696895151077,1,-1,1,0,0,0,1,0,0,0,0
27,0,1,2,0,0,0,0,0,0,0,21,6,3.8561962982193805,0,-1,0,0,0,0,0,0,0,0,0
61,1,0,4,0,0,0,0,0,0,9,40,12,4.772881755872873,0,-1,0,0,0,0,0,0,0,0,1
41,0,1,2,0,0,0,0,0,0,0,35,6,4.0346536885808275,0,-1,1,3,14,1,20,1,0,0,1
47,0,0,2,0,0,0,0,0,0,0,38,9,3.9611026178567625,0,-1,1,3,0,0,6,0,0,0,1
19,0,1,2,0,0,0,0,0,0,0,13,6,3.3918926446809317,0,-1,1,0,73,1,24,0,0,0,0
38,0,1,2,1,0,0,0,0,0,0,31,7,4.11583409216322,1,-1,1,0,0,0,0,0,0,0,0
64,0,1,3,3,0,0,1,0,0,6,46,12,4.327569336880353,0,-1,1,12,0,0,3,0,0,1,0
271,0,1,5,0,0,0,0,0,0,84,162,25,4.800034989733084,0,-1,1,0,0,0,0,0,0,0,1
50,0,0,1,0,0,0,0,0,0,0,41,9,4.013340441068115,0,-1,1,0,0,0,0,0,0,0,1
80,0,1,3,6,0,0,0,1,0,7,58,15,4.529749859046178,1,-1,1,140,7,1,9,0,1,4,0
67,0,0,2,0,0,0,0,0,0,0,58,9,4.277306034756813,1,-1,0,0,0,0,0,0,0,0,1
282,0,1,3,1,0,0,0,1,0,59,192,31,5.560336109526664,1,-1,1,0,0,1,34,0,0,0,1
144,0,1,2,2,0,0,0,1,0,6,119,19,5.144674915803757,1,-1,1,0,0,1,34,0,0,0,1
52,0,0,1,1,0,0,0,0,0,4,40,8,4.443053603040049,0,-1,0,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0,22,6,3.797902689682947,1,-1,1,12,34,1,14,0,0,0,0
50,0,1,3,0,0,0,0,0,0,0,41,9,4.003590820407827,1,-1,1,0,0,0,0,0,0,0,0
60,0,1,3,1,0,0,0,0,0,13,33,14,4.658659712448833,0,-1,0,0,0,0,0,0,0,0,0
87,0,1,2,4,0,0,0,0,0,2,74,11,4.190615874980422,1,-1,1,0,0,0,1,0,0,0,0
35,0,1,3,0,0,0,0,0,0,4,24,7,3.935727659493041,0,-1,0,0,0,0,0,0,0,0,1
102,0,1,4,0,0,0,0,0,0,25,63,14,4.691362783965064,0,-1,0,0,0,0,0,0,0,0,1
63,0,1,2,0,0,0,0,0,0,9,46,8,4.996733296344086,1,-1,1,58,64,1,12,2,0,0,0
36,0,1,2,1,0,0,0,0,0,0,29,7,4.218128820706467,1,-1,1,0,0,0,1,0,0,0,1
21,0,1,2,0,0,0,0,0,0,0,15,6,3.52257158913636,1,-1,1,17,15,1,25,0,0,8,0
238,0,1,3,8,0,0,0,0,0,75,128,35,5.359925977235665,1,-1,1,0,0,0,7,0,0,0,1
36,1,0,4,0,0,0,0,0,0,10,18,8,4.127986806877675,0,-1,0,0,0,0,0,0,0,0,1
38,0,1,2,0,0,0,0,0,0,0,32,6,4.108869289360841,1,-1,1,4,0,0,10,1,0,0,0
88,1,0,5,2,0,0,0,0,0,15,57,16,4.527543058261796,0,-1,0,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,0,23,6,3.71937582241537,0,-1,1,0,0,0,0,0,0,0,1
27,0,1,2,0,0,0,0,0,0,0,21,6,3.810081020521731,0,-1,0,0,0,0,0,0,0,0,1
101,0,1,2,1,0,0,0,0,0,11,79,11,5.259040815651282,1,-1,1,0,0,0,0,0,0,0,1
18,0,0,2,0,0,0,0,0,0,0,13,5,3.7254805569978675,0,-1,0,0,0,0,0,0,0,0,0
27,0,1,2,0,0,0,0,1,0,0,20,7,3.5137847242254345,0,-1,1,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,1,20,7,3.9677201004744997,1,-1,1,79,0,1,19,1,0,9,0
36,0,0,1,1,0,0,0,0,0,1,28,7,4.162573265150911,0,-1,1,0,0,0,5,0,0,0,1
53,0,1,2,0,0,0,0,0,0,0,44,9,4.335949935491173,0,-1,1,1,3,1,4,1,0,0,0
66,0,1,3,1,0,0,0,0,0,10,44,12,4.556806097125364,0,-1,1,1,0,1,10,0,0,0,1
35,0,1,2,0,0,0,0,1,0,0,29,6,3.797020431713803,1,-1,1,0,0,0,0,0,0,0,1
27,0,0,1,0,0,0,0,0,0,1,21,5,3.958229168669879,1,-1,1,0,0,0,0,0,0,0,1
21,1,0,3,0,0,0,0,0,0,10,4,7,3.4273334938982645,0,-1,0,0,0,0,0,0,0,0,1
123,0,1,2,15,0,0,0,0,0,7,94,22,4.4773127064983695,0,-1,1,0,0,0,0,0,0,0,0
47,0,1,4,0,0,0,0,0,0,0,38,9,4.075657468606851,0,-1,1,0,0,0,4,0,0,0,0
59,0,1,3,3,0,0,0,0,0,2,46,11,4.312385372851768,1,-1,1,11,3,0,10,2,0,3,0
15,0,0,1,0,0,0,0,0,0,1,9,5,3.4565647621309536,0,-1,1,0,8,1,1,0,0,0,1
26,0,1,2,0,0,0,0,0,0,0,20,6,3.584303179346712,0,-1,1,9,40,0,15,0,0,0,0
82,0,3,5,3,0,0,0,1,0,9,57,16,4.714829755785918,1,-1,1,0,0,0,0,0,0,0,1
77,0,1,2,0,0,0,0,0,0,0,65,12,4.439925625105311,1,-1,1,0,0,0,0,0,0,0,0
38,0,1,3,0,0,0,0,0,0,3,26,9,4.178738290204357,1,-1,1,0,0,0,0,0,0,0,1
39,0,1,2,0,0,0,0,1,0,0,34,5,4.055295335502323,0,-1,1,0,0,0,0,0,0,0,1
42,0,1,2,0,0,0,0,0,0,0,34,8,4.183867720346297,1,-1,1,0,0,0,0,0,0,0,0
33,0,1,2,0,0,0,0,0,0,0,26,7,3.9225895736416696,1,-1,1,7,120,1,32,0,0,0,0
53,0,1,2,3,0,0,0,1,0,0,43,10,4.521955417565205,0,-1,1,0,0,0,0,0,0,0,1
44,0,1,3,1,0,0,0,0,0,2,33,9,4.3736489479369025,0,-1,1,0,0,0,4,0,0,0,0
23,0,1,2,0,0,0,0,0,0,0,17,6,3.6753108689123644,0,-1,1,17,254,1,50,2,0,0,0
17,0,0,1,0,0,0,0,0,0,0,13,4,3.4548223999466066,0,-1,0,0,0,0,0,0,0,0,0
26,0,1,2,0,0,0,0,0,0,0,20,6,3.8150724101159423,0,-1,1,9,0,0,1,0,0,2,0
129,0,4,5,1,0,0,0,0,0,20,89,20,4.754931911420563,0,-1,1,0,0,0,0,0,0,0,1
42,0,1,2,2,0,0,0,0,0,5,29,8,4.214128292889141,0,-1,1,0,0,0,0,0,0,0,1
52,0,1,2,0,0,0,0,0,0,2,42,8,4.036106305756777,0,-1,1,0,0,0,0,0,0,0,0
27,0,1,2,0,0,0,0,0,0,1,20,6,3.930270372293455,0,-1,1,0,0,0,0,0,0,0,0
43,0,1,3,0,0,0,0,0,0,6,28,9,4.34186497602557,0,-1,1,17,0,1,10,0,0,3,0
28,0,1,2,1,0,0,0,1,0,0,21,7,3.740415529881632,0,-1,1,85,318,1,14,0,0,0,0
97,0,1,3,1,0,0,0,0,0,4,79,14,4.493789714291881,1,-1,1,0,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,0,0,0,22,6,3.842370993177109,0,-1,1,0,0,0,0,0,0,0,1
27,0,1,2,0,0,0,0,0,0,0,21,6,4.004344446367529,0,-1,0,0,0,0,0,0,0,0,0
35,0,1,3,0,0,0,0,0,0,0,28,7,3.840156860408858,0,-1,0,0,0,0,0,0,0,0,1
62,0,1,2,2,0,0,0,0,0,0,53,9,4.274535576718848,1,-1,1,0,0,0,0,0,0,0,0
127,0,3,4,1,0,0,0,0,0,24,85,18,4.831540342793536,1,-1,1,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,2,22,5,4.03039478823102,0,-1,1,12,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,0,0,0,26,7,3.725916088924304,0,-1,1,0,0,0,0,0,0,0,1
72,0,1,3,1,0,0,0,0,0,6,52,14,4.567145967883179,0,-1,1,6,1,1,10,0,0,0,0
33,0,1,2,0,0,0,0,0,0,0,28,5,3.991215710201985,1,-1,1,7,0,1,51,0,0,2,0
40,0,1,2,0,0,0,0,0,0,0,33,7,4.096439344671015,0,-1,1,37,3,1,29,1,0,0,0
61,0,3,5,2,0,0,0,1,0,1,49,11,4.188854659062376,0,-1,1,0,0,0,0,0,0,0,1
51,0,1,2,0,0,0,0,0,0,0,43,8,3.934284108361806,0,-1,1,2,0,0,24,1,0,0,0
44,0,0,1,3,0,0,0,0,0,0,36,8,4.367633890971211,1,-1,1,12,176,1,28,1,0,1,0
259,0,1,2,1,0,0,0,0,0,31,220,8,5.580021699729212,0,-1,1,50,0,1,17,1,0,14,1
57,0,1,2,0,0,0,0,0,0,0,47,10,4.257618962553848,0,-1,1,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,0,0,0,25,6,4.042433003725894,1,-1,1,29,0,1,297,1,0,5,0
47,0,0,3,0,0,0,0,0,0,0,38,9,4.291097830714784,0,-1,1,0,0,0,0,0,0,0,1
93,0,1,3,6,0,0,0,0,0,0,76,17,4.516918156090225,0,-1,1,8,0,1,12,0,0,50,0
49,0,1,2,1,0,0,0,0,0,0,41,8,4.091665140378663,0,-1,1,37,3,1,29,1,0,0,0
22,0,1,2,0,0,0,0,0,0,0,16,6,3.7544418457133446,1,-1,1,2,15,1,18,0,0,4,0
45,0,1,2,0,0,0,0,0,0,0,38,7,4.224751985026255,1,-1,1,3,2,1,7,0,0,1,0
105,0,1,2,1,0,0,0,1,0,10,81,14,5.243183761429186,1,-1,1,0,0,1,34,0,0,0,1
109,0,1,4,0,1,0,0,1,0,7,90,12,5.141838917120721,1,-1,0,0,0,0,0,0,0,0,1
40,0,1,2,0,0,0,0,0,0,0,35,5,4.165311532225102,0,-1,0,0,0,0,0,0,0,0,0
24,0,0,1,0,0,0,0,0,0,5,14,5,4.0220552088742005,0,-1,1,0,0,0,0,0,0,0,1
37,0,1,2,0,0,0,0,0,0,0,29,8,3.7843437452721784,0,-1,1,53,0,1,17,1,0,13,1
152,0,1,2,20,0,0,0,0,0,0,126,26,4.417648855839261,1,-1,1,0,0,0,0,0,0,0,0
124,0,4,5,0,0,0,0,0,0,22,83,19,4.8106749938153825,1,-1,1,0,0,0,0,0,0,0,1
35,0,1,2,0,0,0,0,0,0,4,25,6,4.207435516759525,0,-1,1,0,0,0,0,0,0,0,1
126,0,3,4,1,0,0,0,0,0,24,84,18,4.78196556036753,0,-1,1,0,0,0,0,0,0,0,1
51,0,1,3,1,0,0,0,0,0,7,34,10,4.3048056172292535,0,-1,1,37,0,0,14,1,0,0,0
126,0,1,3,4,0,0,0,0,0,47,64,15,4.8755641039481805,0,-1,0,0,0,0,0,0,0,0,1
49,0,1,2,0,0,0,0,0,0,0,42,7,4.041701549837171,0,-1,1,26,19,1,12,0,0,0,0
46,0,1,2,1,0,0,0,0,0,0,38,8,4.2924925977289545,1,-1,1,6,429,1,12,1,0,1,0
31,0,1,2,0,0,0,0,0,0,0,25,6,4.018081793978685,1,-1,1,0,0,0,83,0,0,0,0
45,0,1,2,0,0,0,0,0,0,0,36,9,4.29464636342018,0,-1,1,12,42,1,20,1,0,1,0
36,0,1,2,0,0,0,0,0,0,0,30,6,3.967585764910526,1,-1,1,40,163,1,26,0,0,2,0
56,0,1,2,0,0,0,0,0,0,5,42,9,4.454239966507295,0,-1,1,0,0,0,0,0,0,0,0
54,0,1,2,0,0,0,0,0,0,2,44,8,4.3430572992462935,0,-1,1,0,0,0,0,0,0,0,0
76,0,3,4,1,0,0,0,0,0,9,57,10,4.47759412602274,0,-1,1,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,0,23,6,3.926272374139508,1,-1,1,0,0,0,0,0,0,0,0
70,0,1,2,1,0,0,0,0,0,4,55,11,4.927297795696143,1,-1,1,0,0,0,0,0,0,0,1
22,1,0,3,0,0,0,0,0,0,11,4,7,3.538310595615006,0,-1,0,0,0,0,0,0,0,0,1
46,0,1,2,0,0,0,0,0,0,0,40,6,4.074191641642728,0,-1,1,4,0,0,15,0,0,0,0
53,0,1,2,4,0,0,0,0,0,0,43,10,4.072286379811228,0,-1,1,34,8,1,147,2,0,25,0
105,0,1,5,0,0,0,0,0,0,1,88,16,4.244506510338798,0,-1,1,0,0,0,0,0,0,0,1
64,0,1,2,0,0,0,0,0,0,13,40,11,4.652518266288633,1,-1,1,1,0,0,18,0,0,0,0
29,0,1,2,0,0,0,0,0,0,0,23,6,3.926272374139508,1,-1,1,0,39,1,35,1,0,0,0
47,0,1,3,0,0,0,0,0,0,0,39,8,4.1878052142834346,0,-1,1,0,1,0,2,0,0,0,0
126,0,1,3,4,0,0,0,0,0,39,72,15,4.734935850112207,0,-1,0,0,0,0,0,0,0,0,1
37,0,1,2,0,0,0,0,0,0,0,31,6,3.9651533651611732,1,-1,1,21,427,1,28,1,0,2,0
42,0,1,2,0,0,0,0,0,0,0,34,8,4.044003363657553,1,-1,1,15,2,0,7,0,0,1,0
15,0,0,1,0,0,0,0,0,0,0,11,4,3.4565647621309536,0,-1,1,153,0,1,70,1,0,0,0
44,0,1,3,0,0,0,0,0,0,7,29,8,4.481714572986074,0,-1,1,2,0,0,8,0,0,0,0
71,0,1,3,1,0,0,1,0,0,0,59,12,4.363690782174053,0,-1,1,0,0,0,0,0,0,0,0
72,0,0,2,0,0,0,0,0,0,2,60,10,4.804109773280683,1,-1,1,1,0,0,25,3,0,0,1
48,0,1,3,0,0,0,0,0,0,0,40,8,4.103846168850305,1,-1,1,0,0,0,0,0,0,0,0
